Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$5,695","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A2 - Unit 557","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=557","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,805,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","Available from Thu, 2026-06-18","Unit","","","Unit 557 - A2 - $5,695",5545,5690,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,770","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A10 - Unit 276","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=276","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,750,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","Available from Tue, 2026-07-07","Unit","","","Unit 276 - A10 - $5,770",5765,5765,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$7,535","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - C9 - Unit 60","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=60","200 Buchanan St","94102","San Francisco","San Francisco County","CA",2,2,1388,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","Available from Thu, 2026-05-07","Unit","","","Unit 60 - C9 - $7,535",7530,7530,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$12,000","1626 Noe St, San Francisco, CA 94131","https://www.zillow.com/homedetails/1626-Noe-St-San-Francisco-CA-94131/15183273_zpid/","1626 Noe St","94131","San Francisco","San Francisco County","CA","3","2","1870","3 bds | 2 ba | 1870 sqft","$6.42","Tue, 2026-05-12","37.742905","-122.43133","","FOR_RENT","SINGLE_FAMILY","1870","sqft","","","","$7,417","$3,063,100","$2,787,679","","","$","Wed, 2018-02-28","$2,450,000","Thu, 2018-01-25","$1,998,000","","4 hours","","Elite-tier data preview","","Sarah Sheikh (Listed by property owner)","","","","","","","","","","","","","","","Wall Unit","","Hardwood","","","","","","","","Zillow Rentals","6630003","","","$33,777","","","6","2","10","78","88","60","Beautifully appointed single-family home in a desirable Noe Valley location. The main level features a well-equipped kitchen with garbage disposal, Whirlpool refrigerator, and dishwasher. The kitchen opens to a spacious dining and living area with box-beam ceilings and French doors leading to a rear deck with direct access to a landscaped backyard and hot tub.

The main level also includes two large bedrooms, a full bathroom, and a separate office. The lower level offers an oversized primary suite with a large full bathroom, walk-in closet, sitting area, and a second set of French doors opening to the backyard.

Additional features include abundant storage, interior garage access, EV charging, in-unit laundry, and a large unfinished attic.

Amenities:

* Garage with interior access and EV charging
* In-unit washer and dryer, both less than one year old
* Bonus room / separate office
* Large attic storage
* Walk-in closet
* Private patio and landscaped backyard
* Hot tub

Location:

* Close to public transit, including the 24 bus and J Church
* Approximately 2 minutes from I-280
* Two flat blocks from the Noe Valley Recreation Center including playgrounds, tennis courts, basketball courts, and gymnasium
* 10-minute walk to 24th Street, including Whole Foods, the Noe Valley Farmers Market, shops, and restaurants
* Easy street parking

Tenant pays all utilities
12+ month lease terms available
Unfurnished
Non-smoking rental
Pets considered on a case by case basisShow more"
"$8,450","61 Marview Way, San Francisco, CA 94131","https://www.zillow.com/homedetails/61-Marview-Way-San-Francisco-CA-94131/15131171_zpid/","61 Marview Way","94131","San Francisco","San Francisco County","CA","3","2","1581","3 bds | 2 ba | 1581 sqft","$5.34","Tue, 2026-05-12","37.754066","-122.450195","","FOR_RENT","SINGLE_FAMILY","1581","sqft","","","","$7,976","$1,623,200","$868,624","","","$","Fri, 2011-04-29","$678,000","Sun, 2011-01-23","$749,000","","6 hours","","Elite-tier data preview","602-666-9168","RentWise Property Management (Listed by management company)","(602) 666-9168","","602-666-9168","","","","","","","","","","","","","","","","","","","","","","Zillow Rentals","2786005","","","$10,998","","","9","10","2","68","38","33","LOCATION: 61 Marview Way, San Francisco, CA 94131
RENTWISE PRESENTS: A beautifully updated Midtown Terrace home with designer finishes, an expansive backyard, and bonus flex space - perfect for modern city living!

PROPERTY HIGHLIGHTS
* 3 spacious bedrooms, 2 full bathrooms
* Gorgeous hardwood flooring throughout the home
* Remodeled kitchen with premium Wolf Range, stainless steel appliances, farmhouse sink, stone countertops, and breakfast bar
* Renovated hall bath with stunning walk-in tile shower
* Primary suite features an ensuite bath
* Ceiling fans in all bedrooms for added comfort
* Oversized garage with room for parking, storage, and a bonus room - ideal for a workshop, home gym, or creative studio
* Generously sized backyard offers a blank canvas for outdoor living

PEACEFUL, CENTRAL LOCATION IN MIDTOWN TERRACE
* Quiet residential neighborhood tucked in the hills of San Francisco
* Short walk to Twin Peaks Park with access to panoramic Bay Area views and scenic hiking trails
* Convenient access to public transit and commuter routes
* Close proximity to beloved neighborhoods including West Portal, Glen Park, Twin Peaks, and Inner Sunset

RENTAL TERMS
* Rent: $8,450/month
* Security Deposit: $8,450
* Utilities Included: Periodic landscaping included, all other utilities are tenant responsibility
* Pet Policy: Small pets allowed with review and additional deposit
* Available Date: Now

BENEFITS OF RENTING WITH RENTWISE
* Easy online rent payment made through a secure online portal
* Online maintenance requests and a 24/7 maintenance hotline
* Personalized service from professional and responsive property managers

HOW TO APPLY
* Click ""Apply Here"" on the top of the page
* Select the property from the list
* Click ""Apply Here""

APPLICATION REQUIREMENTS
* All applicants must view unit before applications will be processed. No special treatment for applications received prior to viewing the unit.
* Applicants must provide a copy of their photo ID
* Applicants must provide proof of income (last two most recent pay stubs/offer letter/etc.)
* Application fee must be submitted with application

LISTING PRESENTED BY:
RentWise Property Management, Inc
Corp DRE# 02172261
Brandon Temple
DRE# 01397693

All information deemed reliable but not guaranteed. Agent not responsible for errors or omissions of data listed in advertisement. Buyer to verify all information through their own resources.Show more"
"$5,500","1350 Natoma St APT 4, San Francisco, CA 94103","https://www.zillow.com/homedetails/1350-Natoma-St-APT-4-San-Francisco-CA-94103/83126727_zpid/","1350 Natoma St APT 4","94103","San Francisco","San Francisco County","CA","2","2","882","2 bds | 2 ba | 882 sqft","$6.24","Tue, 2026-05-12","37.76756","-122.41868","","FOR_RENT","APARTMENT","882","sqft","","","","$4,886","$868,900","$1,035,418","","","$","Tue, 2017-08-15","$910,000","","","","9 hours","","Elite-tier data preview","","Steven Song (Listed by property owner)","","","","","","","","","","","","","","Forced Air","","","Hardwood","","","","","","","","Zillow Rentals","3548114","","","$13,121","","","3","4","2","99","99","100","Come live in this modern 2BR/2BA with garage parking and a private spacious patio in the sunny Mission District! This apartment comes unfurnished (photos are staged). 

Amenities: Garage parking (no additional cost), private spacious patio, in-unit washer dryer, hardwood floors, walk-in closet, modern kitchen, and a storage unit in the garage.

Location: Centrally located to many restaurants, bars, and grocery stores. The apartment is also located on a side street that does not get a lot of foot traffic (quieter at night). 

Transportation: Easy access to 101/280/80 for commuting out of the city or for a weekend excursion and a 5 min walk to the 16th and Bart Station to commute downtown.

Utilities: Water and trash included in rent. Gas, Electric, and Internet/Cable paid for by tenant.

Lease: 1 year min then month to month. 1st month's rent and security deposit due at signing. Open to discussing longer terms if interested.Show more"
"$7,500","2173 California, 2173 California St #103, San Francisco, CA 94115","https://www.zillow.com/apartments/san-francisco-ca/2173-california/9NKsRP/","2173 California St #103","94115","San Francisco","","CA","3","3","1595","3 bds | 3 ba | 1595 sqft","$4.7","Tue, 2026-05-12","37.789078","-122.43004","","FOR_RENT","APARTMENT","","","","","","$6,835","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,000","1828 Laguna St, San Francisco, CA 94115","https://www.zillow.com/homedetails/1828-Laguna-St-San-Francisco-CA-94115/2081288910_zpid/","1828 Laguna St","94115","San Francisco","","CA","2","2","1403","2 bds | 2 ba | 1403 sqft","$4.99","Tue, 2026-05-12","37.788055","-122.428345","","FOR_RENT","APARTMENT","","","","","","$2,235","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,800","771 7th Ave, San Francisco, CA 94118","https://www.zillow.com/homedetails/771-7th-Ave-San-Francisco-CA-94118/2070553519_zpid/","771 7th Ave","94118","San Francisco","","CA","4","2","1800","4 bds | 2 ba | 1800 sqft","$3.78","Tue, 2026-05-12","37.774067","-122.46519","","FOR_RENT","APARTMENT","","","","","","$5,265","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,000","1524 Kirkham St, San Francisco, CA 94122","https://www.zillow.com/homedetails/1524-Kirkham-St-San-Francisco-CA-94122/2121800287_zpid/","1524 Kirkham St","94122","San Francisco","","CA","3","2","1250","3 bds | 2 ba | 1250 sqft","$4.8","Tue, 2026-05-12","37.76006","-122.47737","","FOR_RENT","APARTMENT","","","","","","$4,541","$2,071,000","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
