Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$5,995","2444-2446 Fulton, 2444-2446 Fulton St, San Francisco, CA 94118","https://www.zillow.com/apartments/san-francisco-ca/2444-2446-fulton/CrLXq2/","","94118","San Francisco","","CA","4","2","1850","4 bds | 2 ba | 1850 sqft","$3.24","Wed, 2026-04-22","37.77472","-122.45725","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,500","683 8th Ave #683, San Francisco, CA 94118","https://www.zillow.com/homedetails/683-8th-Ave-683-San-Francisco-CA-94118/461848008_zpid/","","94118","San Francisco","","CA","2","2","1300","2 bds | 2 ba | 1300 sqft","$4.23","Wed, 2026-04-22","37.77561","-122.4663","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,500","2989 Jackson St APT 1, San Francisco, CA 94115","https://www.zillow.com/homedetails/2989-Jackson-St-APT-1-San-Francisco-CA-94115/15081324_zpid/","","94115","San Francisco","","CA","3","2","","3 bds | 2 ba ","","Wed, 2026-04-22","37.791103","-122.44424","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,850","35 Crags Ct, San Francisco, CA 94131","https://www.zillow.com/homedetails/35-Crags-Ct-San-Francisco-CA-94131/15199633_zpid/","","94131","San Francisco","","CA","3","3","2000","3 bds | 3 ba | 2000 sqft","$3.43","Wed, 2026-04-22","37.741364","-122.43974","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$14,000","2250 Webster St, San Francisco, CA 94115","https://www.zillow.com/homedetails/2250-Webster-St-San-Francisco-CA-94115/461820929_zpid/","","94115","San Francisco","","CA","3","2","1760","3 bds | 2 ba | 1760 sqft","$7.95","Wed, 2026-04-22","37.79164","-122.43249","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,800","27 Beaumont Ave #29, San Francisco, CA 94118","https://www.zillow.com/homedetails/27-Beaumont-Ave-29-San-Francisco-CA-94118/461802474_zpid/","","94118","San Francisco","","CA","4","3","3400","4 bds | 3 ba | 3400 sqft","$2.88","Wed, 2026-04-22","37.78094","-122.45545","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,800","16 Balboa St #16, San Francisco, CA 94118","https://www.zillow.com/homedetails/16-Balboa-St-16-San-Francisco-CA-94118/461802386_zpid/","","94118","San Francisco","","CA","3","3","1500","3 bds | 3 ba | 1500 sqft","$5.2","Wed, 2026-04-22","37.77771","-122.45902","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,450","454 Pennsylvania Ave, San Francisco, CA 94107","https://www.zillow.com/homedetails/454-Pennsylvania-Ave-San-Francisco-CA-94107/15149615_zpid/","","94107","San Francisco","","CA","3","3","1388","3 bds | 3 ba | 1388 sqft","$6.81","Wed, 2026-04-22","37.760715","-122.393745","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,781","1395 22nd St, San Francisco, CA 94107","https://zillow.com/apartments/san-francisco-ca/the-landing/CjjSm7/","","94107","San Francisco","","CA","2","","","2 bds ","","Wed, 2026-04-22","37.75729","-122.39474","","FOR_RENT","","","","$6,781+ 2 bds","$6,781","$6,781","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,995","922 Valencia St #C, San Francisco, CA 94110","https://www.zillow.com/homedetails/922-Valencia-St-C-San-Francisco-CA-94110/458708732_zpid/","","94110","San Francisco","","CA","3","3","1250","3 bds | 3 ba | 1250 sqft","$6.4","Wed, 2026-04-22","37.758064","-122.42156","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$29,000","251 Laguna St, San Francisco, CA 94102","https://www.zillow.com/homedetails/251-Laguna-St-San-Francisco-CA-94102/15079008_zpid/","","94102","San Francisco","","CA","6","5","5190","6 bds | 5 ba | 5190 sqft","$5.59","Wed, 2026-04-22","37.773342","-122.425934","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,850","428 Molimo Dr, San Francisco, CA 94127","https://www.zillow.com/homedetails/428-Molimo-Dr-San-Francisco-CA-94127/15134813_zpid/","","94127","San Francisco","","CA","3","3","1900","3 bds | 3 ba | 1900 sqft","$4.66","Wed, 2026-04-22","37.73831","-122.451164","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,900","779 Foerster St, San Francisco, CA 94127","https://www.zillow.com/homedetails/779-Foerster-St-San-Francisco-CA-94127/15136903_zpid/","","94127","San Francisco","","CA","3","2","1119","3 bds | 2 ba | 1119 sqft","$5.27","Wed, 2026-04-22","37.735382","-122.44922","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$15,750","3155 Sacramento St, San Francisco, CA 94115","https://www.zillow.com/homedetails/3155-Sacramento-St-San-Francisco-CA-94115/63196848_zpid/","","94115","San Francisco","","CA","4","3","2500","4 bds | 3 ba | 2500 sqft","$6.3","Wed, 2026-04-22","37.788177","-122.44479","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$4,200","2159 California St #8, San Francisco, CA 94115","https://www.zillow.com/homedetails/2159-California-St-8-San-Francisco-CA-94115/347561964_zpid/","","94115","San Francisco","","CA","2","2","","2 bds | 2 ba ","","Wed, 2026-04-22","37.7891","-122.429855","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,400","372 Cresta Vista Dr, San Francisco, CA 94127","https://www.zillow.com/homedetails/372-Cresta-Vista-Dr-San-Francisco-CA-94127/15136425_zpid/","","94127","San Francisco","","CA","3","2","1581","3 bds | 2 ba | 1581 sqft","$5.95","Wed, 2026-04-22","37.735508","-122.451935","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,000","(undisclosed Address), San Francisco, CA 94122","https://www.zillow.com/homedetails/San-Francisco-CA-94122/2086854434_zpid/","","94122","San Francisco","","CA","3","3","2172","3 bds | 3 ba | 2172 sqft","$3.22","Wed, 2026-04-22","","","","FOR_RENT","TOWNHOUSE","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$11,995","2783 Filbert St, San Francisco, CA 94123","https://www.zillow.com/homedetails/2783-Filbert-St-San-Francisco-CA-94123/461755285_zpid/","","94123","San Francisco","","CA","2","2","1100","2 bds | 2 ba | 1100 sqft","$10.9","Wed, 2026-04-22","37.796825","-122.44533","","FOR_RENT","SINGLE_FAMILY","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$NaN","1900 Gough, 1900 Gough St, San Francisco, CA 94109","https://www.zillow.com/apartments/san-francisco-ca/1900-gough/CkBDJn/","","94109","San Francisco","","CA","2","2","","2 bds | 2 ba ","","Wed, 2026-04-22","37.791145","-122.42562","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,500","2200 Sacramento St APT 206, San Francisco, CA 94115","https://www.zillow.com/homedetails/2200-Sacramento-St-APT-206-San-Francisco-CA-94115/15074384_zpid/","","94115","San Francisco","","CA","2","2","","2 bds | 2 ba ","","Wed, 2026-04-22","37.79068","-122.4295","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,500","1450 Franklin St #505, San Francisco, CA 94109","https://www.zillow.com/homedetails/1450-Franklin-St-505-San-Francisco-CA-94109/461745237_zpid/","","94109","San Francisco","","CA","2","2","1326","2 bds | 2 ba | 1326 sqft","$5.66","Wed, 2026-04-22","37.788055","-122.423256","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
