Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$11,995","1306 Page St, San Francisco, CA 94117","https://www.zillow.com/homedetails/1306-Page-St-San-Francisco-CA-94117/2130017391_zpid/","1306 Page St","94117","San Francisco","","CA","3","2","1500","3 bds | 2 ba | 1500 sqft","$8","Fri, 2026-05-01","37.771744","-122.44259","","FOR_RENT","APARTMENT","","","","","","$5,493","$3,745,500","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$3,339","1475 Fillmore St, San Francisco, CA 94115","https://zillow.com/apartments/san-francisco-ca/the-fillmore-center/5XjVzy/","1475 Fillmore St # T20411","94115","San Francisco","","CA","2","","","2 bds ","","Fri, 2026-05-01","37.782692","-122.43322","","FOR_RENT","","","","$3,339+ 2 bds, $6,117+ 3 bds","$3,339","$6,117","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,525","325 Octavia St, San Francisco, CA 94102","https://zillow.com/apartments/san-francisco-ca/avalon-hayes-valley/5Yy6Gw/","325 Octavia St   # 53e61e87a","94102","San Francisco","","CA","2","","","2 bds ","","Fri, 2026-05-01","37.774963","-122.42512","","FOR_RENT","","","","$6,525+ 2 bds","$6,525","$6,525","","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,225","Avalon Ocean Avenue, 1200 Ocean Ave #2B-2Ba-1139Sqft, San Francisco, CA 94112","https://www.zillow.com/apartments/san-francisco-ca/avalon-ocean-avenue/5XjSMb/","1200 Ocean Ave #2B-2Ba-1139Sqft","94112","San Francisco","","CA","2","2","1137","2 bds | 2 ba | 1137 sqft","$4.6","Fri, 2026-05-01","37.723972","-122.454994","","FOR_RENT","APARTMENT","","","","","","$2,949","","","Fri, 2026-05-01","15","$","","","","","","16","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$12,500","671 Rhode Island St, San Francisco, CA 94107","https://www.zillow.com/homedetails/671-Rhode-Island-St-San-Francisco-CA-94107/15149354_zpid/","671 Rhode Island St","94107","San Francisco","","CA","4","2","1800","4 bds | 2 ba | 1800 sqft","$6.94","Fri, 2026-05-01","37.761364","-122.40193","","FOR_RENT","APARTMENT","","","","","","$7,795","$1,950,000","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,800","865 Wisconsin St, San Francisco, CA 94107","https://www.zillow.com/homedetails/865-Wisconsin-St-San-Francisco-CA-94107/15151691_zpid/","865 Wisconsin St","94107","San Francisco","","CA","2","2","1400","2 bds | 2 ba | 1400 sqft","$4.86","Fri, 2026-05-01","37.756443","-122.398544","","FOR_RENT","APARTMENT","","","","","","$6,241","$1,691,000","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,450","PM0372, 4050 17th St APT 3, San Francisco, CA 94114","https://www.zillow.com/apartments/san-francisco-ca/pm0372/5ZGphM/","4050 17th St APT 3","94114","San Francisco","","CA","2","2","","2 bds | 2 ba ","","Fri, 2026-05-01","37.76273","-122.43645","","FOR_RENT","APARTMENT","","","","","","$4,080","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,695","606 Capp St #402, San Francisco, CA 94110","https://www.zillow.com/homedetails/606-Capp-St-402-San-Francisco-CA-94110/2080333974_zpid/","606 Capp St #402","94110","San Francisco","","CA","2","2","","2 bds | 2 ba ","","Fri, 2026-05-01","37.75699","-122.41796","","FOR_RENT","APARTMENT","","","","","","$5,161","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,800","557 Divisadero St, San Francisco, CA 94117","https://www.zillow.com/homedetails/557-Divisadero-St-San-Francisco-CA-94117/2109689475_zpid/","557 Divisadero St","94117","San Francisco","","CA","3","2","1500","3 bds | 2 ba | 1500 sqft","$5.2","Fri, 2026-05-01","37.774754","-122.438034","","FOR_RENT","APARTMENT","","","","","","$6,145","","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,500","143 Corbett Ave, San Francisco, CA 94114","https://www.zillow.com/homedetails/143-Corbett-Ave-San-Francisco-CA-94114/15128492_zpid/","143 Corbett Ave","94114","San Francisco","","CA","4","4","2500","4 bds | 4 ba | 2500 sqft","$3.8","Fri, 2026-05-01","37.761475","-122.441414","","FOR_RENT","APARTMENT","","","","","","$7,534","$3,180,200","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,510","2000 Post, 2000 Post St APT 456, San Francisco, CA 94115","https://www.zillow.com/apartments/san-francisco-ca/2000-post/5XjRNn/","2000 Post St APT 456","94115","San Francisco","","CA","2","2","925","2 bds | 2 ba | 925 sqft","$5.96","Fri, 2026-05-01","37.785236","-122.43545","","FOR_RENT","APARTMENT","","","","","","$3,645","$781,300","","","","$","","","","","","","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$12,500","1283 Page St, San Francisco, CA 94117","https://www.zillow.com/homedetails/1283-Page-St-San-Francisco-CA-94117/15086730_zpid/","1283 Page St","94117","San Francisco","","CA","4","4","2100","4 bds | 4 ba | 2100 sqft","$5.95","Fri, 2026-05-01","37.771385","-122.44177","","FOR_RENT","SINGLE_FAMILY","","","","","","$7,457","$2,226,700","","","","$","","","","","","1","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,890","Fully Remodeled, Top Floor 3/2 Full Floor Flat W/ Bonus Room! In-Unit W/D!, 1436 Waller St, San Francisco, CA 94117","https://www.zillow.com/apartments/san-francisco-ca/fully-remodeled-top-floor-3-2-full-floor-flat-w-bonus-room!-in-unit-w-d!/CrS9XL/","1436 Waller St #0","94117","San Francisco","","CA","3","2","1800","3 bds | 2 ba | 1800 sqft","$3.83","Fri, 2026-05-01","37.769264","-122.44751","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","1","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,925","Nopa 3 Level 2br/2ba Townhouse Style Condo W/Garage, Laundry, Deck - Progressive, 1247 Broderick St, San Francisco, CA 94115","https://www.zillow.com/b/nopa-3-level-2br-2ba-townhouse-style-condo-w-garage-laundry-deck-progressive-san-francisco-ca-ChjnM5/","1247 Broderick St #0","94115","San Francisco","","CA","2","2","","2 bds | 2 ba ","","Fri, 2026-05-01","37.781883","-122.441124","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","1","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,258","The Madelon, 2823 18th St #415, San Francisco, CA 94110","https://www.zillow.com/apartments/san-francisco-ca/the-madelon/CkBCMr/","2823 18th St #415","94110","San Francisco","","CA","2","2","963","2 bds | 2 ba | 963 sqft","$6.5","Fri, 2026-05-01","37.76168","-122.4104","","FOR_RENT","APARTMENT","","","","","","$5,264","","","Thu, 2026-04-30","29","$","","","","","","77","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,795","251 Castro St, San Francisco, CA 94114","https://www.zillow.com/homedetails/251-Castro-St-San-Francisco-CA-94114/2060867567_zpid/","251 Castro St","94114","San Francisco","","CA","2","2","1100","2 bds | 2 ba | 1100 sqft","$5.27","Fri, 2026-05-01","37.764828","-122.43507","","FOR_RENT","APARTMENT","","","","","","$5,631","","","Thu, 2026-04-30","-200","$","","","","","","7","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,795","1048-1052 Divisadero St, San Francisco, CA 94115","https://www.zillow.com/homedetails/1048-1052-Divisadero-St-San-Francisco-CA-94115/332852681_zpid/","1048-1052 Divisadero St","94115","San Francisco","","CA","3","3","","3 bds | 3 ba ","","Fri, 2026-05-01","37.779427","-122.43844","","FOR_RENT","APARTMENT","","","","","","$6,372","$1,726,500","","Thu, 2026-04-30","-200","$","","","","","","15","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,800","1740 Broadway St #304, San Francisco, CA 94109","https://www.zillow.com/homedetails/1740-Broadway-St-304-San-Francisco-CA-94109/2079692553_zpid/","1740 Broadway St #304","94109","San Francisco","","CA","2","2","1188","2 bds | 2 ba | 1188 sqft","$5.72","Fri, 2026-05-01","37.79542","-122.42588","","FOR_RENT","APARTMENT","","","","","","$6,497","","","","","$","","","","","","1","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$6,100","555 Fulton St Unit 502, San Francisco, CA 94102","https://www.zillow.com/homedetails/555-Fulton-St-UNIT-502-San-Francisco-CA-94102/325648222_zpid/","555 Fulton St Unit 502","94102","San Francisco","","CA","2","2","1027","2 bds | 2 ba | 1027 sqft","$5.94","Fri, 2026-05-01","37.778267","-122.42596","","FOR_RENT","APARTMENT","","","","","","$5,756","$1,101,200","","","","$","","","","","","1","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,900","3326 California St APT 2, San Francisco, CA 94118","https://www.zillow.com/homedetails/3326-California-St-APT-2-San-Francisco-CA-94118/54854498_zpid/","3326 California St APT 2","94118","San Francisco","","CA","3","3","1466","3 bds | 3 ba | 1466 sqft","$6.75","Fri, 2026-05-01","37.787224","-122.44944","","FOR_RENT","APARTMENT","","","","","","$7,521","$2,029,500","","","","$","","","","","","2","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$7,100","137 Cook St APT 2, San Francisco, CA 94118","https://www.zillow.com/homedetails/137-Cook-St-APT-2-San-Francisco-CA-94118/79845302_zpid/","137 Cook St APT 2","94118","San Francisco","","CA","3","2","1310","3 bds | 2 ba | 1310 sqft","$5.42","Fri, 2026-05-01","37.781208","-122.45233","","FOR_RENT","APARTMENT","","","","","","$5,818","$1,350,600","","","","$","","","","","","2","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$4,500","1839 9th Ave, San Francisco, CA 94122","https://www.zillow.com/homedetails/1839-9th-Ave-San-Francisco-CA-94122/2067501466_zpid/","1839 9th Ave","94122","San Francisco","","CA","3","2","","3 bds | 2 ba ","","Fri, 2026-05-01","37.75394","-122.465935","","FOR_RENT","APARTMENT","","","","","","$5,129","","","","","$","","","","","","2","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,450","780 Joost Ave, San Francisco, CA 94127","https://www.zillow.com/homedetails/780-Joost-Ave-San-Francisco-CA-94127/15138387_zpid/","780 Joost Ave","94127","San Francisco","","CA","4","3","2500","4 bds | 3 ba | 2500 sqft","$3.38","Fri, 2026-05-01","37.73254","-122.45294","","FOR_RENT","SINGLE_FAMILY","","","","","","$4,769","$1,799,900","","Wed, 2026-04-29","-400","$","","","","","","26","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$5,995","624 Buchanan St #624, San Francisco, CA 94102","https://www.zillow.com/homedetails/624-Buchanan-St-624-San-Francisco-CA-94102/461383022_zpid/","624 Buchanan St #624","94102","San Francisco","","CA","2","2","950","2 bds | 2 ba | 950 sqft","$6.31","Fri, 2026-05-01","37.775608","-122.42764","","FOR_RENT","APARTMENT","","","","","","$4,584","","","Wed, 2026-04-29","-505","$","","","","","","32","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$8,950","328 Lexington St, San Francisco, CA 94110","https://www.zillow.com/homedetails/328-Lexington-St-San-Francisco-CA-94110/2087627125_zpid/","328 Lexington St","94110","San Francisco","","CA","3","2","1300","3 bds | 2 ba | 1300 sqft","$6.88","Fri, 2026-05-01","37.75806","-122.42064","","FOR_RENT","APARTMENT","","","","","","$7,936","","","Mon, 2026-04-20","-300","$","","","","","","2","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$10,500","1327 7th Ave #1, San Francisco, CA 94122","https://www.zillow.com/homedetails/1327-7th-Ave-1-San-Francisco-CA-94122/96013858_zpid/","1327 7th Ave #1","94122","San Francisco","","CA","3","3","1330","3 bds | 3 ba | 1330 sqft","$7.89","Fri, 2026-05-01","37.7637","-122.46447","","FOR_RENT","TOWNHOUSE","","","","","","$5,284","$1,392,800","","","","$","","","","","","2","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$NaN","500 Stanyan Street, 500 Stanyan St, San Francisco, CA 94117","https://www.zillow.com/apartments/san-francisco-ca/500-stanyan-street/5XjtPV/","500 Stanyan St #5117839","94117","San Francisco","","CA","2","2","845","2 bds | 2 ba | 845 sqft","","Fri, 2026-05-01","37.77277","-122.453926","","FOR_RENT","APARTMENT","","","","","","$4,227","","","","","$","","","","","","2","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,500","830 Alabama St, San Francisco, CA 94110","https://www.zillow.com/homedetails/830-Alabama-St-San-Francisco-CA-94110/116157280_zpid/","830 Alabama St","94110","San Francisco","","CA","3","2","1465","3 bds | 2 ba | 1465 sqft","$6.48","Fri, 2026-05-01","37.7582","-122.41166","","FOR_RENT","CONDO","","","","","","$7,393","$1,530,600","","","","$","","","","","","2","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"$9,500","729 Oak St #1, San Francisco, CA 94117","https://www.zillow.com/homedetails/729-Oak-St-1-San-Francisco-CA-94117/462025104_zpid/","729 Oak St #1","94117","San Francisco","","CA","4","3","1600","4 bds | 3 ba | 1600 sqft","$5.94","Fri, 2026-05-01","37.77362","-122.431305","","FOR_RENT","APARTMENT","","","","","","","","","","","$","","","","","","2","","Elite-tier locked — upgrade to unlock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
